年度,職類別,行業別,受僱員工人數,總薪資,經常性薪資,非經常性薪資
2019,總機人員,廢棄物處理業,— ,— ,— ,— 
2019,電話及網路客服人員,廢棄物處理業,28,31132,31132,— 
2019,會計助理、簿記、出納,廢棄物處理業,203,29762,27868,1894
2019,統計、財務、證券及保險事務人員,廢棄物處理業,— ,— ,— ,— 
2019,存貨事務人員,廢棄物處理業,12,30788,30611,177
2019,生產及物料規劃事務人員,廢棄物處理業,9,92091,34558,57533
2019,人事事務人員,廢棄物處理業,28,34607,34214,393
2019,服務及銷售工作人員,廢棄物處理業,57,30570,30506,64
2019,收銀員及售票員,廢棄物處理業,… ,… ,… ,… 
2019,建築物管理員、保全及警衛人員,廢棄物處理業,45,30369,30345,24
2019,救生員,廢棄物處理業,… ,… ,… ,… 
2019,技藝、機械設備操作及組裝人員,廢棄物處理業,1760,39120,34567,4553
2019,混凝土鋪設人員,廢棄物處理業,— ,— ,— ,— 
2019,管道裝設人員(含檢修),廢棄物處理業,— ,— ,— ,— 
2019,焊接及切割人員(含電焊工、氣焊工),廢棄物處理業,— ,— ,— ,— 
2019,車輛維修人員(含自行車、機車、汽車、火車),廢棄物處理業,— ,— ,— ,— 
2019,建築物電力系統裝修人員(含水電工),廢棄物處理業,— ,— ,— ,— 
2019,電力機械裝修人員,廢棄物處理業,… ,… ,… ,… 
2019,電力線路裝修人員,廢棄物處理業,— ,— ,— ,— 
2019,電子設備裝修人員（不含資通訊設備）,廢棄物處理業,— ,— ,— ,— 
2019,消毒及除蟲有關工作人員,廢棄物處理業,— ,— ,— ,— 
2019,化學產品機械操作員(不含藥品、化粧品及照相產品),廢棄物處理業,262,30785,29623,1162
